acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
mcp,CCCCCC,1063,78,"middle cerebellar peduncle",752,,/997/1009/960/752/78/
icp,CCCCCC,1064,1123,"inferior cerebellar peduncle",752,,/997/1009/960/752/1123/
sctd,CCCCCC,1065,553,"dorsal spinocerebellar tract",1123,,/997/1009/960/752/1123/553/
cct,CCCCCC,1066,499,"cuneocerebellar tract",1123,,/997/1009/960/752/1123/499/
jrb,CCCCCC,1067,650,"juxtarestiform body",1123,,/997/1009/960/752/1123/650/
bct,CCCCCC,1068,490,"bulbocerebellar tract",1123,,/997/1009/960/752/1123/490/
oct,CCCCCC,1069,404,"olivocerebellar tract",490,,/997/1009/960/752/1123/490/404/
rct,CCCCCC,1070,410,"reticulocerebellar tract",490,,/997/1009/960/752/1123/490/410/
tct,CCCCCC,1071,373,"trigeminocerebellar tract",752,,/997/1009/960/752/373/
arb,CCCCCC,1072,728,"arbor vitae",960,,/997/1009/960/728/
lfbs,CCCCCC,1073,983,"lateral forebrain bundle system",1009,,/997/1009/983/
cc,CCCCCC,1074,776,"corpus callosum",983,,/997/1009/983/776/
fa,CCCCCC,1075,956,"corpus callosum, anterior forceps",776,,/997/1009/983/776/956/
ec,CCCCCC,1076,579,"external capsule",956,,/997/1009/983/776/956/579/
ee,CCCCCC,1077,964,"corpus callosum, extreme capsule",776,,/997/1009/983/776/964/
ccg,CCCCCC,1078,1108,"genu of corpus callosum",776,,/997/1009/983/776/1108/
fp,CCCCCC,1079,971,"corpus callosum, posterior forceps",776,,/997/1009/983/776/971/
ccr,CCCCCC,1080,979,"corpus callosum, rostrum",776,,/997/1009/983/776/979/
ccs,CCCCCC,1081,986,"corpus callosum, splenium",776,,/997/1009/983/776/986/
cst,CCCCCC,1082,784,"corticospinal tract",983,,/997/1009/983/784/
int,CCCCCC,1083,6,"internal capsule",784,,/997/1009/983/784/6/
cpd,CCCCCC,1084,924,"cerebal peduncle",784,,/997/1009/983/784/924/
cte,CCCCCC,1085,1036,"corticotectal tract",784,,/997/1009/983/784/1036/
crt,CCCCCC,1086,1012,"corticorubral tract",784,,/997/1009/983/784/1012/
cpt,CCCCCC,1087,1003,"corticopontine tract",784,,/997/1009/983/784/1003/
cbt,CCCCCC,1088,994,"corticobulbar tract",784,,/997/1009/983/784/994/
py,CCCCCC,1089,190,pyramid,784,,/997/1009/983/784/190/
pyd,CCCCCC,1090,198,"pyramidal decussation",784,,/997/1009/983/784/198/
cstc,CCCCCC,1091,1019,"corticospinal tract, crossed",784,,/997/1009/983/784/1019/
cstu,CCCCCC,1092,1028,"corticospinal tract, uncrossed",784,,/997/1009/983/784/1028/
lfbst,CCCCCC,1093,896,"thalamus related",983,,/997/1009/983/896/
em,CCCCCC,1094,1092,"external medullary lamina of the thalamus",896,,/997/1009/983/896/1092/
im,CCCCCC,1095,14,"internal medullary lamina of the thalamus",896,,/997/1009/983/896/14/
mtc,CCCCCC,1096,86,"middle thalamic commissure",896,,/997/1009/983/896/86/
tp,CCCCCC,1097,365,"thalamic peduncles",896,,/997/1009/983/896/365/
eps,CCCCCC,1098,1000,"extrapyramidal fiber systems",1009,,/997/1009/1000/
epsc,CCCCCC,1099,760,"cerebral nuclei related",1000,,/997/1009/1000/760/
pap,CCCCCC,1100,142,"pallidothalmic pathway",760,,/997/1009/1000/760/142/
nst,CCCCCC,1101,102,"nigrostriatal tract",760,,/997/1009/1000/760/102/
ntt,CCCCCC,1102,109,"nigrothalamic fibers",760,,/997/1009/1000/760/109/
ptf,CCCCCC,1103,134,"pallidotegmental fascicle",760,,/997/1009/1000/760/134/
snp,CCCCCC,1104,309,"striatonigral pathway",760,,/997/1009/1000/760/309/
stf,CCCCCC,1105,317,"subthalamic fascicle",760,,/997/1009/1000/760/317/
tsp,CCCCCC,1106,877,"tectospinal pathway",1000,,/997/1009/1000/877/
tspd,CCCCCC,1107,1051,"direct tectospinal pathway",877,,/997/1009/1000/877/1051/
dtd,CCCCCC,1108,1060,"doral tegmental decussation",877,,/997/1009/1000/877/1060/
tspc,CCCCCC,1109,1043,"crossed tectospinal pathway",877,,/997/1009/1000/877/1043/
rust,CCCCCC,1110,863,"rubrospinal tract",1000,,/997/1009/1000/863/
vtd,CCCCCC,1111,397,"ventral tegmental decussation",863,,/997/1009/1000/863/397/
rrt,CCCCCC,1112,221,"rubroreticular tract",863,,/997/1009/1000/863/221/
ctb,CCCCCC,1113,736,"central tegmental bundle",1000,,/997/1009/1000/736/
rst,CCCCCC,1114,855,"retriculospinal tract",1000,,/997/1009/1000/855/
rstl,CCCCCC,1115,205,"retriculospinal tract, lateral part",855,,/997/1009/1000/855/205/
rstm,CCCCCC,1116,213,"retriculospinal tract, medial part",855,,/997/1009/1000/855/213/
vsp,CCCCCC,1117,941,"vestibulospinal pathway",1000,,/997/1009/1000/941/
mfbs,CCCCCC,1118,991,"medial forebrain bundle system",1009,,/997/1009/991/
mfbc,CCCCCC,1119,768,"cerebrum related",991,,/997/1009/991/768/
amc,CCCCCC,1120,884,"amygdalar capsule",768,,/997/1009/991/768/884/
apd,CCCCCC,1121,892,"ansa peduncularis",768,,/997/1009/991/768/892/
act,CCCCCC,1122,908,"anterior commissure, temporal limb",768,,/997/1009/991/768/908/
cing,CCCCCC,1123,940,"cingulum bundle",768,,/997/1009/991/768/940/
fxs,CCCCCC,1124,1099,"fornix system",768,,/997/1009/991/768/1099/
alv,CCCCCC,1125,466,alveus,1099,,/997/1009/991/768/1099/466/
df,CCCCCC,1126,530,"dorsal fornix",1099,,/997/1009/991/768/1099/530/
fi,CCCCCC,1127,603,fimbria,1099,,/997/1009/991/768/1099/603/
fxprg,CCCCCC,1128,745,"precommissural fornix, general",1099,,/997/1009/991/768/1099/745/
db,CCCCCC,1129,420,"precommissural fornix diagonal band",745,,/997/1009/991/768/1099/745/420/
fxpo,CCCCCC,1130,737,"postcommissural fornix",1099,,/997/1009/991/768/1099/737/
mct,CCCCCC,1131,428,"medial corticohypothalmic tract",737,,/997/1009/991/768/1099/737/428/
fx,CCCCCC,1132,436,"columns of the fornix",737,,/997/1009/991/768/1099/737/436/
hc,CCCCCC,1133,618,"hippocampal commissures",1099,,/997/1009/991/768/1099/618/
dhc,CCCCCC,1134,443,"dorsal hippocampal commissure",618,,/997/1009/991/768/1099/618/443/
vhc,CCCCCC,1135,449,"ventral hippocampal commissure",618,,/997/1009/991/768/1099/618/449/
per,CCCCCC,1136,713,"perforant path",1099,,/997/1009/991/768/1099/713/
ab,CCCCCC,1137,474,"angular path",1099,,/997/1009/991/768/1099/474/
lab,CCCCCC,1138,37,"longitudinal association bundle",768,,/997/1009/991/768/37/
st,CCCCCC,1139,301,"stria terminalis",768,,/997/1009/991/768/301/
mfsbshy,CCCCCC,1140,824,"hypothalamus related",991,,/997/1009/991/824/
mfb,CCCCCC,1141,54,"medial forebrain bundle",824,,/997/1009/991/824/54/
vlt,CCCCCC,1142,405,"ventrolateral hypothalamic tract",824,,/997/1009/991/824/405/
poc,CCCCCC,1143,174,"preoptic commissure",824,,/997/1009/991/824/174/
sup,CCCCCC,1144,349,"supraoptic commissures",824,,/997/1009/991/824/349/
supa,CCCCCC,1145,817,"supraoptic commissures, anterior",349,,/997/1009/991/824/349/817/
supd,CCCCCC,1146,825,"supraoptic commissures, dorsal",349,,/997/1009/991/824/349/825/
supv,CCCCCC,1147,833,"supraoptic commissures, ventral",349,,/997/1009/991/824/349/833/
pmx,CCCCCC,1148,166,"premammillary commissure",824,,/997/1009/991/824/166/
smd,CCCCCC,1149,341,"supramammillary decussation",824,,/997/1009/991/824/341/
php,CCCCCC,1150,182,"propriohypothalamic pathways",824,,/997/1009/991/824/182/
phpd,CCCCCC,1151,762,"propriohypothalamic pathways, dorsal",182,,/997/1009/991/824/182/762/
phpl,CCCCCC,1152,770,"propriohypothalamic pathways, lateral",182,,/997/1009/991/824/182/770/
phpm,CCCCCC,1153,779,"propriohypothalamic pathways, medial",182,,/997/1009/991/824/182/779/
phpv,CCCCCC,1154,787,"propriohypothalamic pathways, ventral",182,,/997/1009/991/824/182/787/
pvbh,CCCCCC,1155,150,"periventricular bundle of the hypothalamus",824,,/997/1009/991/824/150/
mfbsma,CCCCCC,1156,46,"mammillary related",824,,/997/1009/991/824/46/
pm,CCCCCC,1157,753,"principal mammillary tract",46,,/997/1009/991/824/46/753/
mtt,CCCCCC,1158,690,"mammilothalmic tract",46,,/997/1009/991/824/46/690/
mtg,CCCCCC,1159,681,"mammillotegmental tract",46,,/997/1009/991/824/46/681/
mp,CCCCCC,1160,673,"mammillary peduncle",46,,/997/1009/991/824/46/673/
mfbst,CCCCCC,1161,1068,"dorsal thalamus related",824,,/997/1009/991/824/1068/
pvbt,CCCCCC,1162,722,"periventricular bundle of the thalamus",1068,,/997/1009/991/824/1068/722/
mfbse,CCCCCC,1163,1083,"epithalamus related",824,,/997/1009/991/824/1083/
sm,CCCCCC,1164,802,"stria medullaris",1083,,/997/1009/991/824/1083/802/
fr,CCCCCC,1165,595,"fasciculus retroflexus",1083,,/997/1009/991/824/1083/595/
hbc,CCCCCC,1166,611,"habenular commissure",1083,,/997/1009/991/824/1083/611/
PIS,CCCCCC,1167,730,"pineal stalk",1083,,/997/1009/991/824/1083/730/
mfbsm,CCCCCC,1168,70,"midbrain related",824,,/997/1009/991/824/70/
dlf,CCCCCC,1169,547,"dorsal longitudinal fascicle",70,,/997/1009/991/824/70/547/
dtt,CCCCCC,1170,563,"dorsal tegmental tract",70,,/997/1009/991/824/70/563/
VS,AAAAAA,1171,73,"ventricular systems",997,,/997/73/
VL,AAAAAA,1172,81,"lateral ventricle",73,,/997/73/81/
RC,AAAAAA,1173,89,rhinocele,81,,/997/73/81/89/
SEZ,AAAAAA,1174,98,"subependymal zone",81,,/997/73/81/98/
chpl,AAAAAA,1175,108,"choroid plexus",81,,/997/73/81/108/
chfl,AAAAAA,1176,116,"choroid fissure",81,,/997/73/81/116/
IVF,AAAAAA,1177,124,"interventricular foramen",73,,/997/73/124/
V3,AAAAAA,1178,129,"third ventricle",73,,/997/73/129/
AQ,AAAAAA,1179,140,"cerebral aqueduct",73,,/997/73/140/
V4,AAAAAA,1180,145,"fourth ventricle",73,,/997/73/145/
V4r,AAAAAA,1181,153,"lateral recess",145,,/997/73/145/153/
c,AAAAAA,1182,164,"central canal, spinal cord/medulla",73,,/997/73/164/
grv,AAAAAA,1183,1024,grooves,997,,/997/1024/
"grv of CTX",AAAAAA,1184,1032,"grooves of the cerebral cortex",1024,,/997/1024/1032/
eg,AAAAAA,1185,1055,"endorhinal groove",1032,,/997/1024/1032/1055/
hf,AAAAAA,1186,1063,"hippocampal fissure",1032,,/997/1024/1032/1063/
rf,AAAAAA,1187,1071,"rhinal fissure",1032,,/997/1024/1032/1071/
ri,AAAAAA,1188,1078,"rhinal incisure",1032,,/997/1024/1032/1078/
"grv of CBX",AAAAAA,1189,1040,"grooves of the cerebellar cortex",1024,,/997/1024/1040/
pce,AAAAAA,1190,1087,"precentral fissure",1040,,/997/1024/1040/1087/
pcf,AAAAAA,1191,1095,"preculminate fissure",1040,,/997/1024/1040/1095/
pri,AAAAAA,1192,1103,"primary fissure",1040,,/997/1024/1040/1103/
psf,AAAAAA,1193,1112,"posterior superior fissure",1040,,/997/1024/1040/1112/
ppf,AAAAAA,1194,1119,"prepyramidal fissure",1040,,/997/1024/1040/1119/
sec,AAAAAA,1195,3,"secondary fissure",1040,,/997/1024/1040/3/
plf,AAAAAA,1196,11,"posterolateral fissure",1040,,/997/1024/1040/11/
nf,AAAAAA,1197,18,"nodular fissure",1040,,/997/1024/1040/18/
sif,AAAAAA,1198,25,"simple fissure",1040,,/997/1024/1040/25/
icf,AAAAAA,1199,34,"intercrural fissure",1040,,/997/1024/1040/34/
apf,AAAAAA,1200,43,"ansoparamedian fissure",1040,,/997/1024/1040/43/
ipf,AAAAAA,1201,49,"intraparafloccular fissure",1040,,/997/1024/1040/49/
pms,AAAAAA,1202,57,"paramedian sulcus",1040,,/997/1024/1040/57/
pfs,AAAAAA,1203,65,"parafloccular sulcus",1040,,/997/1024/1040/65/
IPF,AAAAAA,1204,624,"Interpeduncular fossa",1024,,/997/1024/624/
