acronym,color_hex_triplet,failed_facet,graph_order,id,name,parent_structure_id,st_level,structure_id_path,structure_name_facet
tz,00FFAA,734881840,1206,9199,"trapezoid body, right",9197,,/4005/4006/4833/9131/9135/9197/9199/,2726283581
5,00FFAA,734881840,1207,9203,trigeminal nuclei,9135,,/4005/4006/4833/9131/9135/9203/,1590187366
5,00FFAA,734881840,1208,9204,"trigeminal nuclei, left",9203,,/4005/4006/4833/9131/9135/9203/9204/,2697665073
Me5,00FFAA,734881840,1209,9205,"mesencephalic nucleus of trigeminal nerve, left",9204,,/4005/4006/4833/9131/9135/9203/9204/9205/,2592848178
Mo5,00FFAA,734881840,1210,9206,"motor nucleus of trigeminal nerve, left",9204,,/4005/4006/4833/9131/9135/9203/9204/9206/,2927170557
Pr5,00FFAA,734881840,1211,9207,"principal sensory nucleus of trigeminal nerve, left",9204,,/4005/4006/4833/9131/9135/9203/9204/9207/,461898740
5,00FFAA,734881840,1212,9211,"trigeminal nuclei, right",9203,,/4005/4006/4833/9131/9135/9203/9211/,2795974841
Me5,00FFAA,734881840,1213,9212,"mesencephalic nucleus of trigeminal nerve, right",9211,,/4005/4006/4833/9131/9135/9203/9211/9212/,1066672544
Mo5,00FFAA,734881840,1214,9213,"motor nucleus of trigeminal nerve, right",9211,,/4005/4006/4833/9131/9135/9203/9211/9213/,880479275
Pr5,00FFAA,734881840,1215,9214,"principal sensory nucleus of trigeminal nerve, right",9211,,/4005/4006/4833/9131/9135/9203/9211/9214/,1293043103
VLL,00FFAA,734881840,1216,9200,ventral nucleus of lateral lemniscus,9135,,/4005/4006/4833/9131/9135/9200/,3136826568
VLL,00FFAA,734881840,1217,9201,"ventral nucleus of lateral lemniscus, left",9200,,/4005/4006/4833/9131/9135/9200/9201/,702507212
VLL,00FFAA,734881840,1218,9202,"ventral nucleus of lateral lemniscus, right",9200,,/4005/4006/4833/9131/9135/9200/9202/,1696770666
MY,1F67CC,734881840,1219,9512,myelencephalon,4006,,/4005/4006/9512/,824120958
ACu,0149AE,734881840,1220,9513,accessory cuneate nucleus,9512,,/4005/4006/9512/9513/,2024153053
ACu,0149AE,734881840,1221,9514,"accessory cuneate nucleus, left",9513,,/4005/4006/9512/9513/9514/,633078541
ACu,0149AE,734881840,1222,9515,"accessory cuneate nucleus, right",9513,,/4005/4006/9512/9513/9515/,2303540007
Amb,034BB0,734881840,1223,9516,ambiguus nucleus,9512,,/4005/4006/9512/9516/,682367264
Amb,034BB0,734881840,1224,9517,"ambiguus nucleus, left",9516,,/4005/4006/9512/9516/9517/,15807166
Amb,034BB0,734881840,1225,9518,"ambiguus nucleus, right",9516,,/4005/4006/9512/9516/9518/,3674248224
Arc,054DB2,734881840,1226,9519,arcuate nucleus of medulla,9512,,/4005/4006/9512/9519/,1437007062
Arc,054DB2,734881840,1227,9520,"arcuate nucleus of medulla, left",9519,,/4005/4006/9512/9519/9520/,278567794
Arc,054DB2,734881840,1228,9521,"arcuate nucleus of medulla, right",9519,,/4005/4006/9512/9519/9521/,1237479698
AP,074FB4,734881840,1229,9522,area postrema,9512,,/4005/4006/9512/9522/,3165732001
AP,074FB4,734881840,1230,9523,"area postrema, left",9522,,/4005/4006/9512/9522/9523/,2220215001
AP,074FB4,734881840,1231,9524,"area postrema, right",9522,,/4005/4006/9512/9522/9524/,139641891
CGS,0951B6,734881840,1232,9525,central glial substance,9512,,/4005/4006/9512/9525/,2621930253
CGS,0951B6,734881840,1233,9526,"central glial substance, left",9525,,/4005/4006/9512/9525/9526/,2602078350
CGS,0951B6,734881840,1234,9527,"central glial substance, right",9525,,/4005/4006/9512/9525/9527/,4248980782
CGMe,064EB3,734881840,1235,265504914,central gray of the medulla,9512,,/4005/4006/9512/265504914/,4025722913
CGMe,064EB3,734881840,1236,265504918,"central gray of the medulla, left",265504914,,/4005/4006/9512/265504914/265504918/,3783548814
CGMe,064EB3,734881840,1237,265504922,"central gray of the medulla, right",265504914,,/4005/4006/9512/265504914/265504922/,4248359393
8Co,0A52B7,734881840,1238,9528,cochlear nuclei,9512,,/4005/4006/9512/9528/,2199414715
8Co,0A52B7,734881840,1239,9529,"cochlear nuclei, left",9528,,/4005/4006/9512/9528/9529/,1989140956
DCo,0A52B7,734881840,1240,9530,"dorsal cochlear nucleus, left",9529,,/4005/4006/9512/9528/9529/9530/,1592731528
VCo,0A52B7,734881840,1241,9531,"ventral cochlear nuclei, left",9529,,/4005/4006/9512/9528/9529/9531/,1775619870
AVCo,0A52B7,734881840,1242,9532,"anteroventral cochlear nucleus, left",9531,,/4005/4006/9512/9528/9529/9531/9532/,3348858121
PVCo,0A52B7,734881840,1243,9533,"posteroventral cochlear nucleus, left",9531,,/4005/4006/9512/9528/9529/9531/9533/,132333116
8Co,0A52B7,734881840,1244,9534,"cochlear nuclei, right",9528,,/4005/4006/9512/9528/9534/,2026564231
DCo,0A52B7,734881840,1245,9535,"dorsal cochlear nucleus, right",9534,,/4005/4006/9512/9528/9534/9535/,350494636
VCo,0A52B7,734881840,1246,9536,"ventral cochlear nuclei, right",9534,,/4005/4006/9512/9528/9534/9536/,230626101
AVCo,0A52B7,734881840,1247,9537,"anteroventral cochlear nucleus, right",9536,,/4005/4006/9512/9528/9534/9536/9537/,2395134136
PVCo,0A52B7,734881840,1248,9538,"posteroventral cochlear nucleus, right",9536,,/4005/4006/9512/9528/9534/9536/9538/,3635504160
CT,0C54B9,734881840,1249,9539,conterminalis,9512,,/4005/4006/9512/9539/,3220578656
CT,0C54B9,734881840,1250,9540,"conterminalis, left",9539,,/4005/4006/9512/9539/9540/,3256125990
CT,0C54B9,734881840,1251,9541,"conterminalis, right",9539,,/4005/4006/9512/9539/9541/,622226158
Cu,0E56BB,734881840,1252,9542,cuneate nucleus,9512,,/4005/4006/9512/9542/,3583949846
Cu,0E56BB,734881840,1253,9543,"cuneate nucleus, left",9542,,/4005/4006/9512/9542/9543/,2368411201
Cu,0E56BB,734881840,1254,9544,"cuneate nucleus, right",9542,,/4005/4006/9512/9542/9544/,4136608137
10,1058BD,734881840,1255,9545,dorsal motor nucleus of the vagus,9512,,/4005/4006/9512/9545/,4098395858
10,1058BD,734881840,1256,9546,"dorsal motor nucleus of the vagus, left",9545,,/4005/4006/9512/9545/9546/,3858983831
10,1058BD,734881840,1257,9547,"dorsal motor nucleus of the vagus, right",9545,,/4005/4006/9512/9545/9547/,2572484117
EL,125ABF,734881840,1258,9548,endolemniscal nucleus,9512,,/4005/4006/9512/9548/,3270356642
EL,125ABF,734881840,1259,9549,"endolemniscal nucleus, left",9548,,/4005/4006/9512/9548/9549/,1991457095
EL,125ABF,734881840,1260,9550,"endolemniscal nucleus, right",9548,,/4005/4006/9512/9548/9550/,521641107
EF,145CC1,734881840,1261,9551,epifascicular nucleus,9512,,/4005/4006/9512/9551/,4191497740
EF,145CC1,734881840,1262,9552,"epifascicular nucleus, left",9551,,/4005/4006/9512/9551/9552/,4192346996
EF,145CC1,734881840,1263,9553,"epifascicular nucleus, right",9551,,/4005/4006/9512/9551/9553/,2689117343
ECu,145CC2,734881840,1264,265504926,external (accessory/lateral) cuneate nucleus,9512,,/4005/4006/9512/265504926/,2346376871
ECu,145CC2,734881840,1265,265504930,"external (accessory/lateral) cuneate nucleus, left",265504926,,/4005/4006/9512/265504926/265504930/,3441114732
ECu,145CC2,734881840,1266,265504934,"external (accessory/lateral) cuneate nucleus, right",265504926,,/4005/4006/9512/265504926/265504934/,3004222932
Gr,165EC3,734881840,1267,9554,gracile nucleus,9512,,/4005/4006/9512/9554/,2094539577
Gr,165EC3,734881840,1268,9555,"gracile nucleus, left",9554,,/4005/4006/9512/9554/9555/,1079079021
Gr,165EC3,734881840,1269,9556,"gracile nucleus, right",9554,,/4005/4006/9512/9554/9556/,3298473740
12,1860C5,734881840,1270,9557,hypoglossal nucleus,9512,,/4005/4006/9512/9557/,3213487975
12,1860C5,734881840,1271,9558,"hypoglossal nucleus, left",9557,,/4005/4006/9512/9557/9558/,3127401710
12,1860C5,734881840,1272,9559,"hypoglossal nucleus, right",9557,,/4005/4006/9512/9557/9559/,2966510778
